Date,INTC
2025-09-08,24.479999542236328
2025-09-09,24.440000534057617
2025-09-10,24.770000457763672
2025-09-11,24.610000610351562
2025-09-12,24.079999923706055
2025-09-15,24.770000457763672
2025-09-16,25.270000457763672
2025-09-17,24.899999618530273
2025-09-18,30.56999969482422
2025-09-19,29.579999923706055
2025-09-22,28.760000228881836
2025-09-23,29.34000015258789
2025-09-24,31.219999313354492
2025-09-25,33.9900016784668
2025-09-26,35.5
2025-09-29,34.47999954223633
2025-09-30,33.54999923706055
2025-10-01,35.939998626708984
2025-10-02,37.29999923706055
2025-10-03,36.83000183105469
2025-10-06,36.59000015258789
2025-10-07,37.16999816894531
2025-10-08,37.43000030517578
2025-10-09,37.79999923706055
2025-10-10,36.369998931884766
2025-10-13,37.220001220703125
2025-10-14,35.630001068115234
2025-10-15,37.150001525878906
2025-10-16,36.84000015258789
2025-10-17,37.0099983215332
2025-10-20,38.099998474121094
2025-10-21,38.119998931884766
2025-10-22,36.91999816894531
2025-10-23,38.15999984741211
2025-10-24,38.279998779296875
2025-10-27,39.540000915527344
2025-10-28,41.529998779296875
2025-10-29,41.34000015258789
2025-10-30,40.15999984741211
2025-10-31,39.9900016784668
2025-11-03,39.5
2025-11-04,37.029998779296875
2025-11-05,38.380001068115234
2025-11-06,37.2400016784668
2025-11-07,38.130001068115234
2025-11-10,38.45000076293945
2025-11-11,37.880001068115234
2025-11-12,37.88999938964844
2025-11-13,35.90999984741211
2025-11-14,35.52000045776367
2025-11-17,34.709999084472656
2025-11-18,34.33000183105469
2025-11-19,35.11000061035156
2025-11-20,33.619998931884766
2025-11-21,34.5
2025-11-24,35.790000915527344
2025-11-25,35.83000183105469
2025-11-26,36.810001373291016
2025-11-28,40.560001373291016
2025-12-01,40.0099983215332
2025-12-02,43.470001220703125
2025-12-03,43.7599983215332
2025-12-04,40.5
2025-12-05,41.40999984741211
2025-12-08,40.29999923706055
2025-12-09,40.5
2025-12-10,40.779998779296875
2025-12-11,39.5099983215332
2025-12-12,37.810001373291016
2025-12-15,37.5099983215332
2025-12-16,37.310001373291016
2025-12-17,36.04999923706055
2025-12-18,36.279998779296875
2025-12-19,36.81999969482422
2025-12-22,36.369998931884766
2025-12-23,36.349998474121094
2025-12-24,36.15999984741211
2025-12-26,36.20000076293945
2025-12-29,36.68000030517578
2025-12-30,37.29999923706055
2025-12-31,36.900001525878906
